date,station,daily_rainfall_total,highest_30_min_rainfall,highest_60_min_rainfall,highest_120_min_rainfall,mean_temperature,maximum_temperature,minimum_temperature,mean_wind_speed,max_wind_speed
2015-01-27,Admiralty,0,0,0,0,26.8,30.8,23.9,13.2,34.6
2015-01-28,Admiralty,1.8,1.6,1.6,1.8,26.5,31.8,23.5,10.6,32.4
2015-01-29,Admiralty,0,0,0,0,26.2,28.9,24.5,13.1,31.7
2015-01-30,Admiralty,0,0,0,0,26.5,30.1,24.5,12.9,39.6
2015-01-31,Admiralty,0,0,0,0,26.9,31.3,24.6,15.7,43.6
2015-02-01,Admiralty,0,0,0,0,26.2,30.4,23.4,13.9,48.6
2015-02-02,Admiralty,0,0,0,0,25.9,28.4,23.9,10.9,41.8
2015-02-03,Admiralty,0,0,0,0,25.8,28.8,24,12.3,34.9
2015-02-04,Admiralty,7,5.2,6.4,7,25.1,27.1,23.1,11.5,34.2
2015-02-05,Admiralty,0,0,0,0,26.3,29.8,24.5,16.5,50.4
2015-02-06,Admiralty,14,6.6,7.2,10.6,25.7,29.3,23.6,14.8,48.6
2015-02-07,Admiralty,0,0,0,0,26,29.3,24,15.5,48.6
2015-02-08,Admiralty,0,0,0,0,25.9,29.4,23.5,15.9,42.1
2015-02-09,Admiralty,0,0,0,0,26.2,29.7,24.3,17.2,50.8
2015-02-10,Admiralty,0,0,0,0,na,na,na,na,na
2015-02-11,Admiralty,0,0,0,0,na,na,na,na,na
2015-02-12,Admiralty,0,0,0,0,na,na,na,na,na
2015-02-13,Admiralty,0,0,0,0,na,na,na,13.7,na
2015-02-14,Admiralty,0,0,0,0,26.1,30.2,23.3,14,37.8
2015-02-15,Admiralty,0,0,0,0,26.7,32.2,23.5,12.9,33.8
2015-02-16,Admiralty,0,0,0,0,27.1,32,23.9,14.7,39.2
2015-02-17,Admiralty,0,0,0,0,27,31.3,24.5,15.6,38.9
2015-02-18,Admiralty,0,0,0,0,27.2,31.8,23.9,12.5,40.3
2015-02-19,Admiralty,1.4,0.8,1,1,26.4,31.7,23.4,13.3,42.5
2015-02-20,Admiralty,0,0,0,0,27,31.6,24.5,14.7,37.1
2015-02-21,Admiralty,0,0,0,0,26.8,31.4,24.1,13.6,34.2
2015-02-22,Admiralty,0,0,0,0,26.7,31.1,24,13.5,37.4
2015-02-23,Admiralty,42.6,19.4,30.2,42.6,26.8,34.1,23.6,10.4,38.9
2015-02-24,Admiralty,0.2,0.2,0.2,0.2,26.9,29.6,24.7,12.9,35.3
2015-02-25,Admiralty,0,0,0,0,27.3,32.7,24.7,11.7,38.2
2015-02-26,Admiralty,0,0,0,0,27,30.8,24.6,12.3,33.1
2015-02-27,Admiralty,0,0,0,0,27.4,32.3,24.4,14.5,40.3
2015-02-28,Admiralty,0,0,0,0,27.8,32.8,24.7,14.4,38.5
2015-03-01,Admiralty,0,0,0,0,28,32.8,25,12.6,38.9
2015-03-02,Admiralty,0,0,0,0,27.5,32.3,24.8,10.7,41.4
2015-03-03,Admiralty,0,0,0,0,27.8,32.1,25.3,10.7,36.4
2015-03-04,Admiralty,0.2,0.2,0.2,0.2,27.5,33.5,25.5,10.2,34.2
2015-03-05,Admiralty,0,0,0,0,27.6,33.2,24.6,10.6,34.6
2015-03-06,Admiralty,0,0,0,0,27.7,32.5,24.4,9.4,29.9
2015-03-07,Admiralty,0,0,0,0,28,32.4,25,13,36
2015-03-08,Admiralty,0,0,0,0,27.8,33.5,25.3,8.8,36.4
2015-03-09,Admiralty,3.2,2.4,2.4,3,27.1,31.3,25.1,11.5,43.6
2015-03-10,Admiralty,0,0,0,0,27.5,31.9,24.4,11.6,46.1
2015-03-11,Admiralty,8.4,2.8,3.2,4.6,25.4,26.9,24.3,10.1,34.6
2015-03-12,Admiralty,0,0,0,0,27.1,30.9,24.9,10.8,36.4
2015-03-13,Admiralty,0,0,0,0,27.2,32.2,24.4,12.2,33.8
2015-03-14,Admiralty,0,0,0,0,27.4,32.9,24.4,10.9,30.6
2015-03-15,Admiralty,0,0,0,0,27.4,31,24.9,11.6,31
2015-03-16,Admiralty,1.6,0.8,1.6,1.6,27.3,33.9,25.6,8.5,31
2015-03-17,Admiralty,2.6,1.6,2.6,2.6,28,33.3,25.5,11,27.4
2015-03-18,Admiralty,0,0,0,0,28.3,34.5,25.9,11.7,35.6
2015-03-19,Admiralty,26.6,19.6,25,26.6,28,33.9,26.2,10.7,33.8
2015-03-20,Admiralty,0.2,0.2,0.2,0.2,28.3,33.1,24.7,8.5,38.2
2015-03-21,Admiralty,16.4,15.2,16.2,16.4,27.9,35,24.9,8.6,45.4
2015-03-22,Admiralty,37.4,21.8,32.6,37.4,26.9,32.6,23.1,8.3,57.6
2015-03-23,Admiralty,0,0,0,0,28,33.9,25.2,11.1,33.5
2015-03-24,Admiralty,0,0,0,0,27.9,31,25.9,12.8,35.6
2015-03-25,Admiralty,0,0,0,0,28.4,32.7,26.1,15.8,45.7
2015-03-26,Admiralty,0,0,0,0,28.4,31.9,26.1,15.7,46.4
2015-03-27,Admiralty,0,0,0,0,28.4,32.2,26,14.7,42.1
2015-03-28,Admiralty,3,2.8,3,3,27.6,30.2,26.2,11.7,42.8
2015-03-29,Admiralty,4.8,2.6,2.8,4.6,26.7,29.6,25,8.8,42.8
2015-03-30,Admiralty,0,0,0,0,28.2,32.5,25.6,11.8,36
2015-03-31,Admiralty,34.2,20.2,20.6,21.8,27.3,32.9,24.8,7.4,38.5
2015-05-01,Admiralty,0.2,0.2,0.2,0.2,27.6,31.7,25.5,5.1,28.1
2015-05-02,Admiralty,7.6,7.2,7.4,7.6,27.7,29.8,25.2,6.6,32.8
2015-05-03,Admiralty,87.2,28.2,50.4,80.8,26.8,29.5,23.6,5.7,38.9
2015-05-04,Admiralty,0,0,0,0,27.4,32.6,25.1,5.2,34.2
2015-05-05,Admiralty,0,0,0,0,28.5,33.5,25.1,5.8,24.5
2015-05-06,Admiralty,0,0,0,0,28.8,33.8,26.5,6.3,25.6
2015-05-07,Admiralty,8,6,8,8,28.3,31.6,26.5,6.3,30.2
2015-05-08,Admiralty,4.4,3.4,3.6,3.6,28.3,31.4,26.5,6.1,34.2
2015-05-09,Admiralty,0,0,0,0,29.2,33.1,26.2,6.5,30.2
2015-05-10,Admiralty,0,0,0,0,29.2,33.8,27.4,6.9,26.6
2015-05-11,Admiralty,0,0,0,0,29.9,33.4,27.3,9.3,27
2015-05-12,Admiralty,18,12.2,17.8,17.8,28.9,32.1,25.3,7,36
2015-05-13,Admiralty,8.8,3.6,4.2,4.4,28,31.1,26,5.9,33.8
2015-05-14,Admiralty,1.2,1,1,1.2,28.2,33.5,25.2,6.7,36
2015-05-15,Admiralty,0.4,0.2,0.2,0.2,27,29.7,26,4.3,27
2015-05-16,Admiralty,13.6,13.2,13.6,13.6,28,31.9,25.8,4.8,28.8
2015-05-17,Admiralty,8,6.6,7.4,8,28.5,33.9,25.8,6.2,34.9
2015-05-18,Admiralty,33,26.4,29.8,32.6,27.9,31.7,25.2,4.7,33.8
2015-05-19,Admiralty,2.2,1.8,2,2,28.6,34,26.2,5.5,29.2
2015-05-20,Admiralty,38,19.6,21.4,23.2,27.5,31.7,25.4,6,37.1
2015-05-21,Admiralty,0.4,0.2,0.2,0.4,28.9,33.3,25.7,6.3,26.3
2015-05-22,Admiralty,0.8,0.8,0.8,0.8,28.8,32.7,27.1,5.6,30.6
2015-05-23,Admiralty,5,1.6,2.6,4,26.8,28.3,25.2,6.1,30.6
2015-05-24,Admiralty,0,0,0,0,28.9,33.4,26.3,5.8,23.4
2015-05-25,Admiralty,18.4,11.8,17.4,18.4,27.9,31.7,25.9,5,23
2015-05-26,Admiralty,5.8,5.4,5.4,5.4,27.8,32.9,24.9,6.6,28.8
2015-05-27,Admiralty,0,0,0,0,28.2,32.6,24.9,6,30.2
2015-05-28,Admiralty,0,0,0,0,28.9,32.4,26.1,5.5,20.9
2015-05-29,Admiralty,0.4,0.4,0.4,0.4,29.8,33.4,27,6.8,31
2015-05-30,Admiralty,0,0,0,0,30,34.3,27.2,8.8,34.9
2015-05-31,Admiralty,0,0,0,0,29.1,33.1,26.1,5.5,32.8
2015-06-01,Admiralty,0,0,0,0,28.9,34.2,26,5.6,22.3
2015-06-02,Admiralty,5.2,5.2,5.2,5.2,28.6,35.1,25.4,8.2,36.7
2015-06-03,Admiralty,0,0,0,0,28.8,33.1,25,6.4,21.6
2015-06-04,Admiralty,0.6,0.6,0.6,0.6,28.8,33.5,26.4,6.6,24.5
2015-06-05,Admiralty,0,0,0,0,28.4,34.8,25.8,4.8,28.4
2015-06-06,Admiralty,6.6,4.8,6.6,6.6,27.5,32.3,25.1,5.2,37.8
2015-06-07,Admiralty,2.8,1,1.8,2.4,27.7,30.8,25.7,4.3,19.1
2015-06-08,Admiralty,0,0,0,0,28.3,31,26.1,5.3,28.4
2015-06-09,Admiralty,0,0,0,0,27.5,29.8,25.8,8.3,31.7
2015-06-10,Admiralty,0.2,0.2,0.2,0.2,29,32.4,26.8,6,23.4
2015-06-11,Admiralty,5.4,5.4,5.4,5.4,27.9,32.6,25.3,5.5,40
2015-06-12,Admiralty,11.8,7.2,8.6,9,26.4,28.7,24.4,5.1,47.2
2015-06-13,Admiralty,0,0,0,0,28,31.7,25.8,6.2,20.5
2015-06-14,Admiralty,10.4,6.8,8.2,10.2,26.3,28.1,24.2,8.2,42.8
2015-06-15,Admiralty,0,0,0,0,27.9,31.1,25.7,4.7,28.4
2015-06-16,Admiralty,13.4,11.6,12.4,12.4,26.9,29.7,23.4,4.9,40
2015-06-17,Admiralty,5.6,4.2,4.2,5.6,27.5,30.7,25.2,5.2,32
2015-06-18,Admiralty,0,0,0,0,29.2,32.9,26.6,6.2,22.7
2015-06-19,Admiralty,0,0,0,0,29.2,32,27.1,6.9,28.4
2015-06-20,Admiralty,0,0,0,0,29.7,33.2,27.3,6.9,27
2015-06-21,Admiralty,0,0,0,0,30,33.8,27.9,6.9,27.4
2015-06-22,Admiralty,0,0,0,0,30.1,33.5,27.7,7,25.2
2015-06-23,Admiralty,0,0,0,0,29.9,33.3,27.9,7.4,30.2
2015-06-24,Admiralty,0,0,0,0,29.8,32.9,27.6,7.6,32.4
2015-06-25,Admiralty,0,0,0,0,29.7,32.6,27.6,7.4,26.3
2015-06-26,Admiralty,0,0,0,0,29.7,33.1,27.6,8.1,26.3
2015-06-27,Admiralty,0,0,0,0,29.9,33.4,27.3,7.5,25.2
2015-06-28,Admiralty,0,0,0,0,29.9,33.2,27.8,7.7,29.5
2015-06-29,Admiralty,0,0,0,0,30,33.8,27.2,6.3,25.9
2015-06-30,Admiralty,0,0,0,0,30.1,34,26.8,6.4,23.8
2015-07-01,Admiralty,0.2,0.2,0.2,0.2,28.2,30,24.1,6,43.2
2015-07-02,Admiralty,4,4,4,4,28.9,32.2,26.7,5.8,31
2015-07-03,Admiralty,0,0,0,0,29.2,32.4,27.1,7.3,28.1
2015-07-04,Admiralty,16.2,12,14,15.8,27.4,29.1,23.5,6.9,54
2015-07-05,Admiralty,0,0,0,0,29.4,33.6,26.7,7,28.4
2015-07-06,Admiralty,0,0,0,0,29.3,32.2,27.3,7.4,28.1
2015-07-07,Admiralty,0,0,0,0,29.3,31.9,27.5,7.2,25.6
2015-07-08,Admiralty,4.4,4.4,4.4,4.4,28.5,32.3,23.8,6.2,58
2015-07-09,Admiralty,0,0,0,0,29.2,32.4,26.6,7.2,40.3
2015-07-10,Admiralty,0.6,0.4,0.4,0.6,28.9,31.2,25.5,7.1,37.4
2015-07-11,Admiralty,0.2,0.2,0.2,0.2,29.3,32.8,26.5,6.4,31.3
2015-07-12,Admiralty,0,0,0,0,29.4,33.2,27.3,7.5,26.3
2015-07-13,Admiralty,0,0,0,0,29.2,31.5,27.8,7.7,27
2015-07-14,Admiralty,27.6,20.6,27,27.4,28.2,32.1,22.8,7.9,55.1
2015-07-15,Admiralty,0,0,0,0,29.2,32.5,27.3,5.9,21.2
2015-07-16,Admiralty,0.2,0.2,0.2,0.2,28.9,32.6,27.2,6.9,36.4
2015-07-17,Admiralty,16.4,10,10.2,10.2,28.2,31.7,24.8,7.2,45.7
2015-07-18,Admiralty,6.4,4.8,6,6.2,29.3,32.8,26.7,8.5,34.2
2015-07-19,Admiralty,0,0,0,0,29.6,32.8,27.4,6.8,29.9
2015-07-20,Admiralty,0,0,0,0,29.5,33.2,27.3,7.5,36
2015-07-21,Admiralty,4,3.6,3.8,4,29,33.9,26.3,7.7,32
2015-07-22,Admiralty,0,0,0,0,29.5,33.7,26.2,10.3,32.8
2015-07-23,Admiralty,0,0,0,0,29,32.8,27.6,9.6,31
2015-07-24,Admiralty,0.4,0.2,0.2,0.2,28.5,33.5,25.3,8,43.9
2015-07-25,Admiralty,0,0,0,0,29.6,34.1,25.7,7.1,28.8
2015-07-26,Admiralty,13.4,9.8,9.8,9.8,28.3,32,24.8,6.8,52.9
2015-07-27,Admiralty,0,0,0,0,28.4,31.8,25.2,7,37.8
2015-07-28,Admiralty,40.4,25,34,34.2,28,31.3,24,8.7,37.8
2015-07-29,Admiralty,0,0,0,0,29,32.6,26.9,10.4,33.5
2015-07-30,Admiralty,2.6,2.6,2.6,2.6,28,32.8,25.8,5.3,31.3
2015-07-31,Admiralty,39.2,28.4,36,38.8,26.5,32.1,23.2,5.5,39.6
2015-08-01,Admiralty,1.6,0.6,0.8,1,26.7,30.3,23.5,7.5,26.3
2015-08-02,Admiralty,0,0,0,0,28.9,33.1,25.6,6.3,29.5
2015-08-03,Admiralty,6.2,2.4,3.6,4.4,26.3,28.5,23.9,6.4,35.6
2015-08-04,Admiralty,10.8,4.2,6.8,9.4,27.1,30.8,24.1,5.5,26.3
2015-08-05,Admiralty,0,0,0,0,28.4,32,26.6,6.2,25.6
2015-08-06,Admiralty,15,10,14.2,14.8,26.9,30.3,24.4,5.9,42.5
2015-08-07,Admiralty,7,6.8,7,7,27,30,24.2,5.1,37.8
2015-08-08,Admiralty,0.2,0.2,0.2,0.2,28,31.3,25.1,5.7,23.8
2015-08-09,Admiralty,10.4,9,10,10.2,27.3,30.8,23.2,7.3,63.4
2015-08-10,Admiralty,0,0,0,0,28.9,31.9,26.6,8.6,34.2
2015-08-11,Admiralty,12.4,7.4,7.6,7.6,27.9,31.8,26.1,6.4,43.9
2015-08-12,Admiralty,0.8,0.4,0.4,0.4,26.6,27.9,25.1,6.4,26.6
2015-08-13,Admiralty,0,0,0,0,28.4,32.7,25.9,8,37.1
2015-08-14,Admiralty,0,0,0,0,29,32.4,26.6,7.7,31.7
2015-08-15,Admiralty,0,0,0,0,29.1,32.8,27.2,9.7,33.8
2015-08-16,Admiralty,0,0,0,0,28.8,32.3,27.3,8.4,44.3
2015-08-17,Admiralty,0.8,0.8,0.8,0.8,28.7,31.6,26.5,7,42.5
2015-08-18,Admiralty,0,0,0,0,29.2,32.9,26.8,7.8,29.5
2015-08-19,Admiralty,0,0,0,0,29.3,32.8,26.8,6.7,28.4
2015-08-20,Admiralty,0,0,0,0,29.4,32.4,27.2,6,32.8
2015-08-21,Admiralty,16.8,10.6,16.4,16.8,28.2,31.4,24.9,6.9,29.2
2015-08-22,Admiralty,0,0,0,0,28.9,32.4,26.6,6.4,33.5
2015-08-23,Admiralty,0,0,0,0,29,32.6,27.2,10,33.1
2015-08-24,Admiralty,0,0,0,0,28.9,31.6,27.4,7.7,27.7
2015-08-25,Admiralty,1,0.6,0.8,1,27.7,31.2,25.7,6.4,36.7
2015-08-26,Admiralty,0,0,0,0,28.3,32.2,25.9,6.4,26.6
2015-08-27,Admiralty,0,0,0,0,28.6,32.6,25.4,9.6,29.9
2015-08-28,Admiralty,0,0,0,0,29,32.8,26.2,10.2,32.8
2015-08-29,Admiralty,0,0,0,0,29.7,33.4,27.8,10.1,32.8
2015-08-30,Admiralty,0,0,0,0,29.4,32.6,27.1,7.9,32.4
2015-08-31,Admiralty,0,0,0,0,29.3,32.9,27.2,10,37.8
2015-09-01,Admiralty,0,0,0,0,29.3,33,26.8,7,28.4
2015-09-02,Admiralty,0,0,0,0,29.2,33.2,26.9,8.9,32.4
2015-09-03,Admiralty,2.4,2.4,2.4,2.4,28.9,32.3,27.3,10.1,37.1
2015-09-04,Admiralty,5,5,5,5,28.3,31.5,25.9,6.6,38.9
2015-09-05,Admiralty,0,0,0,0,28.9,33.9,25.3,5.8,26.3
2015-09-06,Admiralty,0,0,0,0,29.4,33,26.8,6.1,25.6
2015-09-07,Admiralty,0,0,0,0,29,32.6,26.2,6.2,24.8
2015-09-08,Admiralty,0,0,0,0,28.9,32.3,26.8,6.7,29.5
2015-09-09,Admiralty,41,28.6,36.6,40.8,26.2,30,22.8,6.2,52.6
2015-09-10,Admiralty,0,0,0,0,27.3,30.6,24,5.2,24.8
2015-09-11,Admiralty,0,0,0,0,28.8,33.1,25.2,7.4,27.4
2015-09-12,Admiralty,0,0,0,0,28.8,32,26.6,6.5,28.1
2015-09-13,Admiralty,0,0,0,0,29.2,32.8,26.9,5.8,21.6
2015-09-14,Admiralty,0,0,0,0,28.7,31.6,27.2,6.5,24.8
2015-09-15,Admiralty,5.6,3.2,3.6,3.8,26.4,29.5,24.4,5.7,45
2015-09-16,Admiralty,4.8,4.2,4.4,4.8,27.1,30.3,24.7,6.1,34.6
2015-09-17,Admiralty,0,0,0,0,28.8,32.1,26.7,5.8,26.6
2015-09-18,Admiralty,0,0,0,0,28.9,32,27.3,11.5,29.9
2015-09-19,Admiralty,0,0,0,0,28.9,32.5,27.1,11.9,35.6
2015-09-20,Admiralty,13,11,13,13,28.6,33.3,26.2,6.6,29.9
2015-09-21,Admiralty,72.2,29,49.2,71.6,27.9,33,23.1,5.6,40
2015-09-22,Admiralty,0,0,0,0,28.2,32.3,25,6.5,31
2015-09-23,Admiralty,0,0,0,0,28.3,30.9,26.3,7.8,29.2
2015-09-24,Admiralty,0,0,0,0,28.3,32.2,25.7,6,25.2
2015-09-25,Admiralty,0,0,0,0,28.9,32.5,26.4,5.7,25.6
2015-09-26,Admiralty,0,0,0,0,29,33.4,25.5,7,27.4
2015-09-27,Admiralty,0,0,0,0,29.2,33.3,26.3,5.2,22.7
2015-09-28,Admiralty,3.6,1.4,2,3,27.6,30.7,24.3,6.1,36
2015-09-29,Admiralty,0,0,0,0,28.2,31.7,24.9,5.7,26.3
2015-09-30,Admiralty,9.8,9.2,9.6,9.6,27.8,32.3,24,6.5,42.1
2015-10-01,Admiralty,0,0,0,0,28.3,33,25.5,6.3,29.5
2015-10-02,Admiralty,14.2,8.6,9.6,10.2,27.3,32.3,23.7,7.1,37.1
2015-10-03,Admiralty,0,0,0,0,28.4,31.7,25.5,5.6,21.6
2015-10-04,Admiralty,0,0,0,0,29,32.3,26.6,6.6,29.2
2015-10-05,Admiralty,0,0,0,0,28,31.3,26.2,5.3,32
2015-10-06,Admiralty,0,0,0,0,27.7,32.5,25.6,6.7,23.8
2015-10-07,Admiralty,13.4,13,13,13,27.6,32.3,24.9,5.7,34.6
2015-10-08,Admiralty,0.2,0.2,0.2,0.2,27.7,33.5,25.3,5.2,31.3
2015-10-09,Admiralty,0,0,0,0,29,33.8,24.8,5.4,22.3
2015-10-10,Admiralty,0,0,0,0,29.3,33.6,25.7,5.5,24.1
2015-10-11,Admiralty,0,0,0,0,29.7,33.9,27,8.4,24.5
2015-10-12,Admiralty,0,0,0,0,29.4,34.2,26.9,6.9,31
2015-10-13,Admiralty,0,0,0,0,28.9,34,25.8,7.8,38.5
2015-10-14,Admiralty,0,0,0,0,28.7,33.1,26.5,7.4,36.4
2015-10-15,Admiralty,0,0,0,0,29.2,33.7,25.9,7.1,23.8
2015-10-16,Admiralty,0,0,0,0,29.1,33.2,25.9,7.1,23.4
2015-10-17,Admiralty,0,0,0,0,29.5,33.6,26.6,6.4,24.5
2015-10-18,Admiralty,0,0,0,0,29.4,32.7,26.4,5.7,22
2015-10-19,Admiralty,0,0,0,0,29.7,33.4,26.4,5.8,25.6
2015-10-20,Admiralty,0,0,0,0,29.4,33.3,26.1,6.3,27
2015-10-21,Admiralty,0,0,0,0,29.3,33,25.4,8.7,33.1
2015-10-22,Admiralty,0,0,0,0,29.6,33.5,27.2,6.8,24.1
2015-10-23,Admiralty,0,0,0,0,29.7,33.9,27.7,8.7,27
2015-10-24,Admiralty,9.8,9,9,9,28.7,31.7,25.4,8.4,38.2
2015-10-25,Admiralty,0,0,0,0,28.2,31.5,26.2,5.8,25.6
2015-10-26,Admiralty,0,0,0,0,28.9,34,26.7,7.7,23.8
2015-10-27,Admiralty,0,0,0,0,28.4,33.1,25.6,6.1,28.4
2015-10-28,Admiralty,17,9.4,12,15,26.5,30.8,22.2,8.8,55.8
2015-10-29,Admiralty,0,0,0,0,28.3,32.6,24.6,10,32.8
2015-10-30,Admiralty,30.8,29.8,30.8,30.8,27.3,33.9,23.5,6,27.7
2015-10-31,Admiralty,0.2,0.2,0.2,0.2,26.9,31.6,25.2,6.2,23
2015-11-01,Admiralty,13.8,13.6,13.6,13.6,26.9,33.6,24.5,5.4,38.9
2015-11-02,Admiralty,18.8,13.2,17.2,18.8,26.5,32.8,23.8,7.3,25.6
2015-11-03,Admiralty,6.4,6,6,6,27.4,34.1,24.7,6.6,45.4
2015-11-04,Admiralty,0,0,0,0,27.4,32.4,25,6.3,26.3
2015-11-05,Admiralty,0,0,0,0,28.4,32.6,25.3,6.4,23.8
2015-11-06,Admiralty,0,0,0,0,28.5,32.5,26.5,7.2,26.6
2015-11-07,Admiralty,33.8,26.4,33,33.8,27.3,32.6,23.2,6.8,48.6
2015-11-08,Admiralty,5.8,4.8,5,5,26.8,31.6,24.7,4.6,21.6
2015-11-09,Admiralty,0.4,0.2,0.2,0.2,27.8,31.7,24.5,6,21.6
2015-11-10,Admiralty,0.4,0.4,0.4,0.4,27.7,33.9,25.7,6.3,27
2015-11-11,Admiralty,27.4,20.6,25.8,27.4,26.5,33.1,24.3,6,47.2
2015-11-12,Admiralty,19.6,14.6,16.2,19.4,27,32.2,24.9,6.8,39.6
2015-11-13,Admiralty,0.2,0.2,0.2,0.2,27.1,30.2,25.1,5.7,26.3
2015-11-14,Admiralty,0,0,0,0,28.5,33.1,25.4,8.6,33.8
2015-11-15,Admiralty,6.2,5.4,5.6,5.8,27.3,30.3,24.4,5.9,37.4
2015-11-16,Admiralty,38.8,24.2,34.2,35.8,25.6,30.1,23.1,6.4,35.3
2015-11-17,Admiralty,16.4,8.6,11.8,15.6,26.8,32,23.2,6.8,27.4
2015-11-18,Admiralty,0,0,0,0,28.1,32.3,25.2,9.6,31.3
2015-11-19,Admiralty,1.2,1.2,1.2,1.2,28,32.8,24.9,6.4,45
2015-11-20,Admiralty,12.6,8.4,12.4,12.4,26.6,31.3,24.8,5.6,40
2015-11-21,Admiralty,38.8,28,33,35.4,26.6,32.3,23.9,5.4,31
2015-11-22,Admiralty,0,0,0,0,27.8,31.2,25.1,5.9,27
2015-11-23,Admiralty,0.2,0.2,0.2,0.2,28.2,34,25.6,6.7,26.6
2015-11-24,Admiralty,44.4,24,30.4,42.4,26.2,29.7,24,5.2,35.3
2015-11-25,Admiralty,0.8,0.6,0.8,0.8,26.9,32.4,24.7,5.7,32.8
2015-11-26,Admiralty,11.8,7.8,9,9,26.3,30.7,24.4,9.3,32.8
2015-11-27,Admiralty,8.4,5.4,5.4,8.4,26.8,30.5,24.5,6.8,20.2
2015-11-28,Admiralty,1.8,1.4,1.4,1.4,28,34.2,25.2,7,34.2
2015-11-29,Admiralty,1,0.8,0.8,0.8,28,32.9,24.9,7.5,30.2
2015-11-30,Admiralty,42.2,25,27,29.6,27,31.4,24.3,6.9,29.5
2015-12-01,Admiralty,27.2,12.2,14.6,22,26,31.1,23.4,7.6,50
2015-12-02,Admiralty,0,0,0,0,26.9,31.9,25.1,6.8,32
2015-12-03,Admiralty,0,0,0,0,28.2,32.6,25.3,8.7,33.1
2015-12-04,Admiralty,15,14.6,14.8,14.8,28,32.9,25.6,6.6,36.4
2015-12-05,Admiralty,48.2,24.2,26.6,43.6,27,32.8,23.8,6.8,34.9
2015-12-06,Admiralty,2.6,1.8,1.8,1.8,27.1,31.8,25.3,7.4,40.7
2015-12-07,Admiralty,0,0,0,0,28.1,31.9,25,11.7,37.1
2015-12-08,Admiralty,16.8,13.6,13.6,13.6,27.4,32.4,24.5,5.7,55.4
2015-12-09,Admiralty,2.4,1,1.2,1.6,27.7,32.4,24.6,7.4,27
2015-12-10,Admiralty,22.6,10.2,13.4,13.6,27.3,33.7,24.1,7.1,34.2
2015-12-11,Admiralty,5.2,4.6,5,5.2,27,30.7,24.7,5,32.4
2015-12-12,Admiralty,42.6,19.6,36.8,38,26.4,32.1,24.6,6.1,40.7
2015-12-13,Admiralty,14.2,5.6,5.8,5.8,25.3,29.1,23.7,6.8,23.8
2015-12-14,Admiralty,15.8,14.8,14.8,14.8,26.7,31.3,23.8,5.3,33.5
2015-12-15,Admiralty,0,0,0,0,27.1,29.4,25.4,7.4,24.8
2015-12-16,Admiralty,1,1,1,1,27.3,29.7,23.8,8.4,51.5
2015-12-17,Admiralty,0,0,0,0,27.2,29.6,25.7,11.1,47.5
2015-12-18,Admiralty,3.4,3,3.2,3.2,27.1,29.7,23.8,11.8,56.5
2015-12-19,Admiralty,0,0,0,0,28,32,25,11.9,36.7
2015-12-20,Admiralty,0,0,0,0,28.2,31.9,24.9,8.4,33.1
2015-12-21,Admiralty,0.2,0.2,0.2,0.2,28.6,33.5,25.8,7.4,29.2
2015-12-22,Admiralty,0,0,0,0,28.9,33.4,26.1,8.1,32
2015-12-23,Admiralty,9.4,8.8,9,9.4,28.1,32.4,23.3,8.3,37.8
2015-12-24,Admiralty,13,4.8,8.4,12.2,26.4,28.1,24.3,7.6,29.9
2015-12-25,Admiralty,6,6,6,6,27.4,31,24.8,11.4,51.1
2015-12-26,Admiralty,0,0,0,0,28,31.9,25.7,12.5,43.9
2015-12-27,Admiralty,0,0,0,0,28,31.3,25.2,11,34.6
2015-12-28,Admiralty,2.8,2.8,2.8,2.8,28,32,25.7,10.3,39.2
2015-12-29,Admiralty,21.2,13,14,14.2,25.7,28.3,23.7,11.7,43.6
2015-12-30,Admiralty,0,0,0,0,27.7,31.6,25.2,14.9,44.6
2015-12-31,Admiralty,0.8,0.4,0.4,0.4,26.7,30.1,25.2,11.4,42.5
2016-01-01,Admiralty,10.4,5.4,6.2,6.8,26.6,28.5,24.5,10.1,41.8
2016-01-02,Admiralty,13,9.2,11,11.2,25.7,27.9,23.1,7.9,49.3
2016-01-03,Admiralty,0.2,0.2,0.2,0.2,25.8,26.7,25.3,7.9,28.4
2016-01-04,Admiralty,0.4,0.2,0.4,0.4,27.6,31.1,25.2,11.2,34.2
2016-01-05,Admiralty,0,0,0,0,28.3,31.9,25.8,12.6,34.6
2016-01-06,Admiralty,0.4,0.4,0.4,0.4,28.2,31.7,26.2,12.6,37.4
2016-01-07,Admiralty,0,0,0,0,28.2,32.4,25.7,14,37.4
2016-01-08,Admiralty,0,0,0,0,28.1,31.9,25.6,13,43.9
2016-01-09,Admiralty,0,0,0,0,28.2,32.3,25.7,12.6,39.2
2016-01-10,Admiralty,0,0,0,0,28.4,32.7,26.1,11.2,36.4
2016-01-11,Admiralty,33.8,22.4,33.8,33.8,28,32.2,24.4,8.6,29.2
2016-01-12,Admiralty,0,0,0,0,28.5,32.1,26,12.6,35.3
2016-01-13,Admiralty,0,0,0,0,28.4,32.5,26.3,12.2,36.4
2016-01-14,Admiralty,1.6,1.4,1.4,1.4,28.3,31.4,26.4,10.1,29.9
2016-01-15,Admiralty,16.6,7.4,10,10.8,27.2,30.3,24.8,5.8,20.5
2016-01-16,Admiralty,2,1.4,1.4,2,27.2,32.7,25.2,5.4,31.7
